id,lat,lon
1009454,-34.8964,150.7776
1009455,-34.8972,150.7769
1009456,-34.8979,150.7762
1009457,-34.8987,150.7756
1009458,-34.8996,150.7753
1009459,-34.9006,150.7752
1009460,-34.9016,150.7753
1009461,-34.9027,150.7754
1009462,-34.9038,150.7755
1009463,-34.9049,150.7757
1009464,-34.9059,150.7756
1009465,-34.9067,150.7753
1009466,-34.9074,150.7747
1009467,-34.908,150.7739
1009468,-34.9085,150.773
1009469,-34.9091,150.7722
1009470,-34.9099,150.7715
1009471,-34.9108,150.771
1009472,-34.9117,150.7706
1009473,-34.9127,150.7703
1009474,-34.9137,150.7701
1009475,-34.9147,150.7701
1009476,-34.9158,150.7701
1009477,-34.9167,150.7702
1009478,-34.9177,150.7705
1009479,-34.9186,150.7709
1009480,-34.9195,150.7713
1009481,-34.9204,150.7719
1009482,-34.9212,150.7724
1009483,-34.9222,150.7728
1009484,-34.9231,150.773
1009485,-34.9242,150.7731
1009486,-34.9252,150.7733
1009487,-34.9261,150.7737
1009488,-34.9268,150.7744
1009489,-34.9272,150.7754
1009490,-34.9273,150.7764
1009491,-34.927,150.7774
1009492,-34.9264,150.7783
1009493,-34.9259,150.7791
1009494,-34.9255,150.78
1009495,-34.9255,150.7809
1009496,-34.9259,150.7818
1009497,-34.9263,150.7828
1009498,-34.9268,150.7837
1009499,-34.9272,150.7847
1009500,-34.9275,150.7856
1009501,-34.9277,150.7866
1009502,-34.928,150.7875
1009503,-34.9283,150.7885
1009504,-34.9288,150.7894
1009505,-34.9294,150.7903
1009506,-34.9302,150.791
1009507,-34.9311,150.7914
1009508,-34.932,150.7914
1009509,-34.933,150.7912
1009510,-34.934,150.7908
1009511,-34.9349,150.7904
1009512,-34.9359,150.7901
1009513,-34.9368,150.7899
1009514,-34.9378,150.7897
1009515,-34.9388,150.7894
1009516,-34.9398,150.7891
1009517,-34.9407,150.7887
1009518,-34.9414,150.7881
1009519,-34.9419,150.7873
1009520,-34.9422,150.7863
1009521,-34.9425,150.7853
1009522,-34.9428,150.7843
1009523,-34.9431,150.7833
1009524,-34.9436,150.7824
1009525,-34.9442,150.7817
1009526,-34.9451,150.7812
1009527,-34.946,150.7808
1009528,-34.947,150.7805
1009529,-34.9481,150.7803
1009530,-34.9492,150.7802
1009531,-34.9502,150.7802
1009532,-34.9512,150.7803
1009533,-34.9522,150.7805
1009534,-34.9532,150.7807
1009535,-34.9541,150.781
1009536,-34.9551,150.7813
1009537,-34.956,150.7817
1009538,-34.9569,150.7821
1009539,-34.9578,150.7825
1009540,-34.9587,150.7829
1009541,-34.9597,150.7833
1009542,-34.9606,150.7837
1009543,-34.9615,150.784
1009544,-34.9625,150.7843
1009545,-34.9634,150.7845
1009546,-34.9644,150.7846
1009547,-34.9654,150.7847
1009548,-34.9664,150.7847
1009549,-34.9674,150.7848
1009550,-34.9684,150.7848
1009551,-34.9694,150.7848
1009552,-34.9705,150.7848
1009553,-34.9715,150.7848
1009554,-34.9725,150.7848
1009555,-34.9735,150.7848
1009556,-34.9745,150.7848
1009557,-34.9756,150.7848
1009558,-34.9766,150.7849
1009559,-34.9775,150.785
1009560,-34.9785,150.7852
1009561,-34.9795,150.7855
1009562,-34.9804,150.7858
1009563,-34.9813,150.7862
1009564,-34.9822,150.7866
1009565,-34.9831,150.7872
1009566,-34.9839,150.7878
1009567,-34.9847,150.7884
1009568,-34.9854,150.7891
1009569,-34.9861,150.7898
1009570,-34.9868,150.7906
1009571,-34.9874,150.7914
1009572,-34.988,150.7923
1009573,-34.9884,150.7932
1009574,-34.9889,150.7941
1009575,-34.9893,150.795
1009576,-34.9898,150.7959
1009577,-34.9903,150.7968
1009578,-34.9909,150.7975
1009579,-34.9915,150.7982
1009580,-34.9923,150.7989
1009581,-34.9931,150.7995
1009582,-34.9939,150.8
1009583,-34.9948,150.8005
1009584,-34.9957,150.8011
1009585,-34.9966,150.8016
1009586,-34.9974,150.8021
1009587,-34.9983,150.8027
1009588,-34.9991,150.8033
1009589,-34.9998,150.8039
1009590,-35.0005,150.8047
1009591,-35.0011,150.8054
1009592,-35.0017,150.8062
1009593,-35.0022,150.8071
1009594,-35.0027,150.808
1009595,-35.0032,150.8089
1009596,-35.0036,150.8098
1009597,-35.004,150.8107
1009598,-35.0043,150.8117
1009599,-35.0046,150.8127
1009600,-35.0049,150.8137
1009601,-35.0051,150.8148
1009602,-35.0053,150.8158
1009603,-35.0054,150.8168
1009604,-35.0055,150.8179
1009605,-35.0055,150.8189
1009606,-35.0054,150.8199
1009607,-35.0052,150.8209
1009608,-35.0049,150.8218
1009609,-35.0044,150.8227
1009610,-35.0039,150.8235
1009611,-35.0032,150.8243
1009612,-35.0025,150.8251
1009613,-35.0018,150.8259
1009614,-35.0012,150.8266
1009615,-35.0006,150.8274
1009616,-35.0002,150.8283
1009617,-35,150.8291
1009618,-34.9999,150.83
1009619,-34.9999,150.831
1009620,-35.0001,150.832
1009621,-35.0003,150.833
1009622,-35.0005,150.834
1009623,-35.0008,150.835
1009624,-35.0011,150.8361
1009625,-35.0014,150.8371
1009626,-35.0016,150.8382
1009627,-35.0018,150.8392
1009628,-35.0019,150.8403
1009629,-35.0021,150.8413
1009630,-35.0022,150.8423
1009631,-35.0024,150.8433
1009632,-35.0027,150.8442
1009633,-35.0031,150.845
1009634,-35.0036,150.8458
1009635,-35.0043,150.8465
1009636,-35.0051,150.8471
1009637,-35.0059,150.8477
1009638,-35.0067,150.8483
1009639,-35.0076,150.8489
1009640,-35.0084,150.8495
1009641,-35.0093,150.8502
1009642,-35.0101,150.8508
1009643,-35.0109,150.8514
1009644,-35.0118,150.8517
1009645,-35.0127,150.8518
1009646,-35.0137,150.8517
1009647,-35.0147,150.8514
1009648,-35.0157,150.851
1009649,-35.0166,150.8505
1009650,-35.0175,150.85
1009651,-35.0183,150.8494
1009652,-35.0191,150.8487
1009653,-35.0199,150.8481
1009654,-35.0206,150.8475
1009655,-35.0214,150.8469
1009656,-35.0222,150.8463
1009657,-35.023,150.8458
1009658,-35.0238,150.8453
1009659,-35.0247,150.8449
1009660,-35.0256,150.8444
1009661,-35.0264,150.844
1009662,-35.0273,150.8436
1009663,-35.0283,150.8433
1009664,-35.0292,150.8429
1009665,-35.0302,150.8425
1009666,-35.0311,150.8421
1009667,-35.0321,150.8418
1009668,-35.0331,150.8413
1009669,-35.0342,150.8409
1009670,-35.0352,150.8405
1009671,-35.0362,150.8401
1009672,-35.0373,150.8398
1009673,-35.0383,150.8395
1009674,-35.0393,150.8392
1009675,-35.0403,150.8391
1009676,-35.0412,150.8391
1009677,-35.0421,150.8392
1009678,-35.043,150.8395
1009679,-35.0438,150.8399
1009680,-35.0445,150.8405
1009681,-35.0452,150.8412
1009682,-35.0459,150.842
1009683,-35.0467,150.8427
1009684,-35.0474,150.8435
1009685,-35.0482,150.8441
1009686,-35.0491,150.8445
1009687,-35.05,150.8448
1009688,-35.051,150.845
1009689,-35.052,150.8451
1009690,-35.053,150.8451
1009691,-35.0541,150.8451
1009692,-35.0551,150.8449
1009693,-35.0562,150.8448
1009694,-35.0572,150.8445
1009695,-35.0582,150.8443
1009696,-35.0591,150.844
1009697,-35.0601,150.8437
1009698,-35.061,150.8433
1009699,-35.0619,150.8429
1009700,-35.0629,150.8426
1009701,-35.0638,150.8422
1009702,-35.0647,150.8418
1009703,-35.0656,150.8413
1009704,-35.0665,150.8409
1009705,-35.0673,150.8404
1009706,-35.0682,150.84
1009707,-35.0691,150.8395
1009708,-35.07,150.839
1009709,-35.0709,150.8385
1009710,-35.0717,150.838
1009711,-35.0726,150.8375
1009712,-35.0734,150.8369
1009713,-35.0743,150.8364
1009714,-35.0751,150.8358
1009715,-35.0759,150.8352
1009716,-35.0767,150.8346
1009717,-35.0775,150.834
1009718,-35.0783,150.8334
1009719,-35.079,150.8327
1009720,-35.0797,150.832
1009721,-35.0804,150.8313
1009722,-35.0812,150.8306
1009723,-35.0818,150.8299
1009724,-35.0825,150.8292
1009725,-35.0832,150.8284
1009726,-35.0839,150.8277
1009727,-35.0845,150.8269
1009728,-35.0852,150.8262
1009729,-35.0858,150.8254
1009730,-35.0865,150.8246
1009731,-35.0871,150.8238
1009732,-35.0877,150.823
1009733,-35.0883,150.8222
1009734,-35.0889,150.8214
1009735,-35.0895,150.8206
1009736,-35.0901,150.8198
1009737,-35.0906,150.819
1009738,-35.0912,150.8182
1009739,-35.0918,150.8173
1009740,-35.0923,150.8165
1009741,-35.0929,150.8157
1009742,-35.0934,150.8148
1009743,-35.0939,150.814
1009744,-35.0945,150.8131
1009745,-35.095,150.8123
1009746,-35.0956,150.8115
1009747,-35.0961,150.8106
1009748,-35.0966,150.8098
1009749,-35.1223,150.7678
1009750,-35.1233,150.7678
1009751,-35.1243,150.7678
1009752,-35.1253,150.7678
1009753,-35.1263,150.7677
1009754,-35.1273,150.7676
1009755,-35.1282,150.7675
1009756,-35.1292,150.7673
1009757,-35.1302,150.7672
1009758,-35.1312,150.767
1009759,-35.1322,150.7669
1009760,-35.1332,150.7668
1009761,-35.1342,150.7666
1009762,-35.1352,150.7665
1009763,-35.1362,150.7664
1009764,-35.1372,150.7663
1009765,-35.1382,150.7661
1009766,-35.1392,150.766
1009767,-35.1401,150.7658
1009768,-35.1411,150.7655
1009769,-35.1421,150.7653
1009770,-35.143,150.765
1009771,-35.144,150.7647
1009772,-35.145,150.7645
1009773,-35.146,150.7643
1009774,-35.1469,150.7642
1009775,-35.1479,150.7641
1009776,-35.1489,150.7642
1009777,-35.1499,150.7643
1009778,-35.1509,150.7645
1009779,-35.1519,150.7644
1009780,-35.1529,150.7643
1009781,-35.1539,150.7641
1009782,-35.1549,150.7639
1009783,-35.1558,150.7637
1009784,-35.1568,150.7635
1009785,-35.1578,150.7633
1009786,-35.1588,150.7632
1009787,-35.1598,150.7631
1009788,-35.1609,150.763
1009789,-35.1619,150.7629
1009790,-35.1629,150.7628
1009791,-35.1639,150.7626
1009792,-35.1648,150.7624
1009793,-35.1656,150.7619
1009794,-35.1664,150.7613
1009795,-35.1672,150.7606
1009796,-35.1679,150.7599
1009797,-35.1687,150.7592
1009798,-35.1695,150.7586
1009799,-35.1702,150.7579
1009800,-35.171,150.7573
1009801,-35.1717,150.7566
1009802,-35.1723,150.7558
1009803,-35.1728,150.755
1009804,-35.1732,150.7541
1009805,-35.1735,150.7531
1009806,-35.1739,150.7522
1009807,-35.1742,150.7512
1009808,-35.1746,150.7503
1009809,-35.175,150.7494
1009810,-35.1755,150.7485
1009811,-35.1761,150.7477
1009812,-35.1768,150.7469
1009813,-35.1774,150.7462
1009814,-35.1781,150.7454
1009815,-35.1788,150.7447
1009816,-35.1795,150.7439
1009817,-35.1801,150.7431
1009818,-35.1806,150.7423
1009819,-35.1809,150.7414
1009820,-35.1811,150.7404
1009821,-35.1813,150.7394
1009822,-35.1814,150.7384
1009823,-35.1814,150.7374
1009824,-35.1813,150.7364
1009825,-35.1812,150.7354
1009826,-35.181,150.7344
1009827,-35.1807,150.7334
1009828,-35.1805,150.7324
1009829,-35.1802,150.7314
1009830,-35.1799,150.7304
1009831,-35.1797,150.7294
1009832,-35.1795,150.7284
1009833,-35.1793,150.7275
1009834,-35.1793,150.7265
1009835,-35.1794,150.7256
1009836,-35.1798,150.7247
1009837,-35.1802,150.7238
1009838,-35.1807,150.7229
1009839,-35.1812,150.7221
1009840,-35.1818,150.7212
1009841,-35.1823,150.7204
1009842,-35.1829,150.7195
1009843,-35.1835,150.7187
1009844,-35.1841,150.7178
1009845,-35.1847,150.717
1009846,-35.1853,150.7162
1009847,-35.186,150.7155
1009848,-35.1867,150.7148
1009849,-35.1874,150.714
1009850,-35.188,150.7133
1009851,-35.1887,150.7126
1009852,-35.1894,150.7119
1009853,-35.1901,150.7111
1009854,-35.1908,150.7104
1009855,-35.1915,150.7097
1009856,-35.1922,150.709
1009857,-35.1928,150.7082
1009858,-35.1935,150.7075
1009859,-35.1941,150.7067
1009860,-35.1948,150.706
1009861,-35.1955,150.7052
1009862,-35.1961,150.7045
1009863,-35.1968,150.7037
1009864,-35.1974,150.7029
1009865,-35.1981,150.7022
1009866,-35.1988,150.7014
1009867,-35.1994,150.7007
1009868,-35.2001,150.6999
1009869,-35.2007,150.6991
1009870,-35.2013,150.6983
1009871,-35.2017,150.6974
1009872,-35.2019,150.6964
1009873,-35.202,150.6954
1009874,-35.202,150.6943
1009875,-35.2017,150.6934
1009876,-35.2012,150.6926
1009877,-35.2004,150.6919
1009878,-35.1996,150.6913
1009879,-35.1987,150.6908
1009880,-35.1978,150.6903
1009881,-35.1969,150.6899
1009882,-35.1959,150.6897
1009883,-35.1949,150.6896
1009884,-35.1939,150.6895
1009885,-35.193,150.6897
1009886,-35.1921,150.6903
1009887,-35.1913,150.6908
1009888,-35.1904,150.6912
1009889,-35.1894,150.6914
1009890,-35.1884,150.6912
1009891,-35.1877,150.6905
1009892,-35.187,150.6898
1009893,-35.1863,150.6891
1009894,-35.1855,150.6884
1009895,-35.1848,150.6877
1009896,-35.184,150.6871
1009897,-35.1831,150.6867
1009898,-35.1821,150.6865
1009899,-35.1811,150.6862
1009900,-35.1802,150.6858
1009901,-35.1795,150.6851
1009902,-35.1788,150.6844
1009903,-35.1781,150.6837
1009904,-35.1773,150.683
1009905,-35.1767,150.6823
1009906,-35.1762,150.6814
1009907,-35.1756,150.6805
1009908,-35.1752,150.6797
1009909,-35.1747,150.6788
1009910,-35.1743,150.6779
1009911,-35.1739,150.6769
1009912,-35.1735,150.676
1009913,-35.173,150.6752
1009914,-35.1725,150.6743
1009915,-35.1721,150.6734
1009916,-35.1718,150.6724
1009917,-35.1716,150.6715
1009918,-35.1714,150.6705
1009919,-35.1713,150.6695
1009920,-35.1711,150.6685
1009921,-35.1709,150.6675
1009922,-35.1708,150.6665
1009923,-35.171,150.6655
1009924,-35.1716,150.6647
1009925,-35.1722,150.6639
1009926,-35.1727,150.6631
1009927,-35.1728,150.6621
1009928,-35.1724,150.6611
1009929,-35.1716,150.6605
1009930,-35.1707,150.66
1009931,-35.1699,150.6595
1009932,-35.1693,150.6587
1009933,-35.169,150.6578
1009934,-35.1689,150.6568
1009935,-35.1689,150.6558
1009936,-35.1691,150.6548
1009937,-35.1694,150.6538
1009938,-35.1697,150.6529
1009939,-35.17,150.6519
1009940,-35.1704,150.651
1009941,-35.1707,150.65
1009942,-35.1709,150.6491
1009943,-35.1712,150.6481
1009944,-35.1715,150.6471
1009945,-35.1717,150.6461
1009946,-35.1719,150.6452
1009947,-35.1722,150.6442
1009948,-35.1724,150.6432
1009949,-35.1726,150.6422
1009950,-35.1727,150.6413
1009951,-35.1729,150.6403
1009952,-35.1729,150.6393
1009953,-35.1732,150.6383
1009954,-35.1735,150.6374
1009955,-35.1737,150.6365
1009956,-35.174,150.6355
1009957,-35.1743,150.6346
1009958,-35.1746,150.6337
1009959,-35.1748,150.6327
1009960,-35.1751,150.6318
1009961,-35.1754,150.6309
1009962,-35.1757,150.6299
1009963,-35.1759,150.629
1009964,-35.1762,150.6281
1009965,-35.1765,150.6271
1009966,-35.1768,150.6262
1009967,-35.177,150.6252
1009968,-35.1773,150.6243
1009969,-35.1776,150.6234
1009970,-35.1781,150.6225
1009971,-35.1785,150.6216
1009972,-35.179,150.6207
1009973,-35.1794,150.6198
1009974,-35.1798,150.6189
1009975,-35.1802,150.618
1009976,-35.1806,150.6171
1009977,-35.181,150.6161
1009978,-35.1814,150.6152
1009979,-35.182,150.6144
1009980,-35.1827,150.6137
1009981,-35.1836,150.6132
1009982,-35.1844,150.6127
1009983,-35.1853,150.6122
1009984,-35.1861,150.6116
1009985,-35.1868,150.6109
1009986,-35.1875,150.6101
1009987,-35.188,150.6093
1009988,-35.1885,150.6084
1009989,-35.1889,150.6075
1009990,-35.1893,150.6066
1009991,-35.1897,150.6057
1009992,-35.1901,150.6048
1009993,-35.1906,150.6039
1009994,-35.1911,150.603
1009995,-35.1917,150.6022
1009996,-35.1923,150.6014
1009997,-35.1929,150.6006
1009998,-35.1937,150.6
1009999,-35.1945,150.5994
1010000,-35.1953,150.5988
1010001,-35.1959,150.598
1010002,-35.1964,150.5972
1010003,-35.1968,150.5962
1010004,-35.1971,150.5953
1010005,-35.1973,150.5943
1010006,-35.1973,150.5933
1010007,-35.1971,150.5923
1010008,-35.1968,150.5914
1010009,-35.1965,150.5904
1010010,-35.1962,150.5895
1010011,-35.1959,150.5885
1010012,-35.1956,150.5875
1010013,-35.1954,150.5866
1010014,-35.1953,150.5856
1010015,-35.1953,150.5846
1010016,-35.1954,150.5836
1010017,-35.1956,150.5826
1010018,-35.1958,150.5816
1010019,-35.196,150.5807
1010020,-35.1964,150.5797
1010021,-35.1968,150.5788
1010022,-35.1972,150.5779
1010023,-35.1977,150.577
1010024,-35.1981,150.5761
1010025,-35.1986,150.5753
1010026,-35.1991,150.5744
1010027,-35.1996,150.5735
1010028,-35.2001,150.5727
1010029,-35.2007,150.5718
1010030,-35.2012,150.571
1010031,-35.2017,150.5701
1010032,-35.2024,150.5693
1010033,-35.2031,150.5686
1010034,-35.2039,150.568
1010035,-35.2047,150.5675
1010036,-35.2057,150.5672
1010037,-35.2066,150.567
1010038,-35.2076,150.5668
1010039,-35.2086,150.5667
1010040,-35.2096,150.5664
1010041,-35.2105,150.566
1010042,-35.2114,150.5656
1010043,-35.2123,150.5652
1010044,-35.2132,150.5646
1010045,-35.2139,150.5639
1010046,-35.2145,150.5632
1010047,-35.2151,150.5623
1010048,-35.2156,150.5615
1010049,-35.2161,150.5606
1010050,-35.2166,150.5598
1010051,-35.2172,150.559
1010052,-35.2177,150.5581
1010053,-35.2178,150.5571
1010054,-35.2176,150.5561
1010055,-35.2175,150.5551
1010056,-35.2178,150.5542
1010057,-35.2185,150.5534
1010058,-35.2193,150.5527
1010059,-35.2199,150.552
1010060,-35.2206,150.5513
1010061,-35.2212,150.5505
1010062,-35.2219,150.5497
1010063,-35.2226,150.5491
1010064,-35.2234,150.5484
1010065,-35.2242,150.5478
1010066,-35.225,150.5472
1010067,-35.2258,150.5466
1010068,-35.2266,150.546
1010069,-35.2274,150.5454
1010070,-35.2281,150.5447
1010071,-35.2288,150.544
1010072,-35.2296,150.5434
1010073,-35.2305,150.5429
1010074,-35.2314,150.5425
1010075,-35.2323,150.542
1010076,-35.2332,150.5416
1010077,-35.2341,150.5412
1010078,-35.235,150.5408
1010079,-35.236,150.5406
1010080,-35.237,150.5407
1010081,-35.2379,150.5412
1010082,-35.2387,150.5418
1010083,-35.2395,150.5423
1010084,-35.2405,150.5426
1010085,-35.2414,150.5431
1010086,-35.2422,150.5436
1010087,-35.2432,150.5439
1010088,-35.2441,150.5442
1010089,-35.2451,150.5446
1010090,-35.2459,150.5451
1010091,-35.2467,150.5457
1010092,-35.2476,150.5462
1010093,-35.2486,150.5463
1010094,-35.2496,150.5462
1010095,-35.2506,150.5461
1010096,-35.2515,150.5457
1010097,-35.2524,150.5454
1010098,-35.2534,150.5451
1010099,-35.2542,150.5445
1010100,-35.2551,150.544
1010101,-35.256,150.5437
1010102,-35.257,150.5434
1010103,-35.2579,150.5431
1010104,-35.2589,150.5428
1010105,-35.2599,150.5425
1010106,-35.2608,150.5422
1010107,-35.2618,150.5419
1010108,-35.2627,150.5416
1010109,-35.2637,150.5412
1010110,-35.2646,150.5408
1010111,-35.2654,150.5403
1010112,-35.2663,150.5398
1010113,-35.267,150.5391
1010114,-35.2677,150.5384
1010115,-35.2681,150.5374
1010116,-35.2682,150.5365
1010117,-35.2683,150.5355
1010118,-35.2683,150.5345
1010119,-35.2683,150.5335
1010120,-35.2684,150.5325
1010121,-35.2686,150.5315
1010122,-35.2692,150.5307
1010123,-35.27,150.5301
1010124,-35.2708,150.5295
1010125,-35.2717,150.529
1010126,-35.2725,150.5284
1010127,-35.2732,150.5277
1010128,-35.2737,150.5268
1010129,-35.2742,150.5259
1010130,-35.2746,150.525
1010131,-35.275,150.5241
1010132,-35.2753,150.5232
1010133,-35.2755,150.5222
1010134,-35.2756,150.5212
1010135,-35.2757,150.5202
1010136,-35.276,150.5192
1010137,-35.2764,150.5183
1010138,-35.2768,150.5174
1010139,-35.277,150.5165
1010140,-35.2771,150.5155
1010141,-35.2775,150.5145
1010142,-35.2779,150.5136
1010143,-35.2782,150.5127
1010144,-35.2781,150.5117
1010145,-35.2776,150.5108
1010146,-35.2771,150.51
1010147,-35.277,150.509
1010148,-35.2772,150.508
1010149,-35.2775,150.507
1010150,-35.2778,150.5061
1010151,-35.2781,150.5051
1010152,-35.2784,150.5042
1010153,-35.2785,150.5032
1010154,-35.2787,150.5022
1010155,-35.279,150.5012
1010156,-35.2794,150.5003
1010157,-35.2798,150.4994
1010158,-35.2802,150.4985
1010159,-35.2807,150.4976
1010160,-35.2811,150.4967
1010161,-35.2816,150.4958
1010162,-35.2821,150.4949
1010163,-35.2826,150.4941
1010164,-35.2831,150.4932
1010165,-35.2836,150.4924
1010166,-35.2843,150.4916
1010167,-35.2849,150.4909
1010168,-35.2856,150.4902
1010169,-35.2863,150.4894
1010170,-35.2871,150.4887
1010171,-35.2878,150.4881
1010172,-35.2885,150.4874
1010173,-35.2893,150.4868
1010174,-35.2901,150.4862
1010175,-35.2909,150.4856
1010176,-35.2918,150.4851
1010177,-35.2927,150.4846
1010178,-35.2936,150.4841
1010179,-35.2944,150.4836
1010180,-35.2952,150.483
1010181,-35.2961,150.4825
1010182,-35.297,150.4822
1010183,-35.298,150.482
1010184,-35.299,150.4819
1010185,-35.3,150.4819
1010186,-35.301,150.482
1010187,-35.302,150.482
1010188,-35.303,150.4819
1010189,-35.304,150.4818
1010190,-35.305,150.4816
1010191,-35.306,150.4814
1010192,-35.3069,150.4811
1010193,-35.3079,150.4808
1010194,-35.3089,150.4807
1010195,-35.3099,150.4807
1010196,-35.3108,150.4809
1010197,-35.3118,150.4812
1010198,-35.3128,150.4815
1010199,-35.3137,150.4818
1010200,-35.3146,150.4822
1010201,-35.3155,150.4827
1010202,-35.3162,150.4834
1010203,-35.3169,150.4841
1010204,-35.3175,150.4849
1010205,-35.3181,150.4858
1010206,-35.3187,150.4865
1010207,-35.3195,150.4872
1010208,-35.3203,150.4877
1010209,-35.3213,150.4883
1010210,-35.3222,150.4885
1010211,-35.3231,150.4886
1010212,-35.3241,150.4888
1010213,-35.3251,150.489
1010214,-35.3261,150.4889
1010215,-35.3269,150.4883
1010216,-35.3275,150.4875
1010217,-35.3279,150.4866
1010218,-35.328,150.4857
1010219,-35.328,150.4847
1010220,-35.328,150.4837
1010221,-35.3281,150.4827
1010222,-35.3281,150.4817
1010223,-35.3288,150.481
1010224,-35.3295,150.4803
1010225,-35.3304,150.4799
1010226,-35.3314,150.4796
1010227,-35.3324,150.4794
1010228,-35.3333,150.4791
1010229,-35.3343,150.4788
1010230,-35.3352,150.4785
1010231,-35.3362,150.4783
1010232,-35.3372,150.4782
1010233,-35.3382,150.4784
1010234,-35.339,150.4789
1010235,-35.3396,150.4797
1010236,-35.3403,150.4805
1010237,-35.3412,150.4809
1010238,-35.3418,150.4816
1010239,-35.3426,150.4823
1010240,-35.3435,150.4826
1010241,-35.3445,150.4825
1010242,-35.3454,150.482
1010243,-35.3463,150.4817
1010244,-35.3471,150.4823
1010245,-35.348,150.4827
1010246,-35.3484,150.4836
1010247,-35.3487,150.4845
1010248,-35.3494,150.4852
1010249,-35.35,150.486
1010250,-35.3505,150.4867
1010251,-35.3515,150.4865
1010252,-35.3525,150.4865
1010253,-35.3535,150.4865
1010254,-35.3544,150.4869
1010255,-35.355,150.4875
1010256,-35.3556,150.4883
1010257,-35.356,150.4893
1010258,-35.3565,150.4902
1010259,-35.3569,150.4912
1010260,-35.3573,150.4922
1010261,-35.3579,150.4931
1010262,-35.3585,150.4938
1010263,-35.3594,150.4943
1010264,-35.3604,150.4944
1010265,-35.3614,150.4943
1010266,-35.3624,150.4943
1010267,-35.3634,150.4944
1010268,-35.3644,150.4946
1010269,-35.3654,150.4947
1010270,-35.3664,150.4947
1010271,-35.3674,150.4947
1010272,-35.3684,150.4947
1010273,-35.3694,150.4948
1010274,-35.3704,150.4949
1010275,-35.3714,150.4949
1010276,-35.3723,150.4946
1010277,-35.3731,150.494
1010278,-35.3736,150.4931
1010279,-35.3736,150.4922
1010280,-35.3734,150.4912
1010281,-35.3733,150.4902
1010282,-35.3733,150.4892
1010283,-35.3732,150.4882
1010284,-35.3732,150.4872
1010285,-35.3733,150.4862
1010286,-35.3736,150.4852
1010287,-35.3738,150.4843
1010288,-35.374,150.4833
1010289,-35.3741,150.4823
1010290,-35.3744,150.4813
1010291,-35.3749,150.4805
1010292,-35.3758,150.48
1010293,-35.3767,150.4797
1010294,-35.3777,150.4795
1010295,-35.3787,150.4792
1010296,-35.3795,150.4787
1010297,-35.3804,150.4782
1010298,-35.3811,150.4774
1010299,-35.3816,150.4766
1010300,-35.3821,150.4757
1010301,-35.3825,150.4748
1010302,-35.3828,150.4739
1010303,-35.3831,150.4729
1010304,-35.3833,150.472
1010305,-35.3835,150.471
1010306,-35.3836,150.47
1010307,-35.3836,150.469
1010308,-35.3835,150.468
1010309,-35.3835,150.467
1010310,-35.3838,150.466
1010311,-35.3845,150.4654
1010312,-35.3855,150.4652
1010313,-35.3865,150.4652
1010314,-35.3875,150.4652
1010315,-35.3885,150.4653
1010316,-35.3895,150.4654
1010317,-35.3905,150.4654
1010318,-35.3915,150.4651
1010319,-35.3923,150.4646
1010320,-35.393,150.4638
1010321,-35.3937,150.4631
1010322,-35.3944,150.4624
1010323,-35.3951,150.4617
1010324,-35.3958,150.461
1010325,-35.3965,150.4603
1010326,-35.3972,150.4596
1010327,-35.3981,150.459
1010328,-35.399,150.4588
1010329,-35.4,150.4585
1010330,-35.4008,150.458
1010331,-35.4016,150.4573
1010332,-35.4022,150.4565
1010333,-35.4028,150.4557
1010334,-35.4035,150.455
1010335,-35.4044,150.4546
1010336,-35.4054,150.4545
1010337,-35.4064,150.4543
1010338,-35.4072,150.4538
1010339,-35.4079,150.4531
1010340,-35.4086,150.4523
1010341,-35.4091,150.4515
1010342,-35.4096,150.4506
1010343,-35.41,150.4497
1010344,-35.4105,150.4489
1010345,-35.4113,150.4482
1010346,-35.4122,150.4478
1010347,-35.4131,150.4473
1010348,-35.4137,150.4465
1010349,-35.4142,150.4456
1010350,-35.4147,150.4447
1010351,-35.4151,150.4438
1010352,-35.4153,150.4428
1010353,-35.4154,150.4418
1010354,-35.4157,150.4409
1010355,-35.416,150.44
1010356,-35.416,150.4389
1010357,-35.4164,150.438
1010358,-35.4171,150.4373
1010359,-35.4178,150.4366
1010360,-35.4185,150.4359
1010361,-35.4192,150.4352
1010362,-35.42,150.4346
1010363,-35.4207,150.4339
1010364,-35.4215,150.4333
1010365,-35.4223,150.4326
1010366,-35.423,150.432
1010367,-35.4238,150.4313
1010368,-35.4245,150.4307
1010369,-35.4253,150.43
1010370,-35.4261,150.4294
1010371,-35.4268,150.4287
1010372,-35.4276,150.4281
1010373,-35.4283,150.4274
1010374,-35.4291,150.4268
1010375,-35.4299,150.4261
1010376,-35.4306,150.4255
1010377,-35.4314,150.4248
1010378,-35.4321,150.4242
1010379,-35.4329,150.4235
1010380,-35.4337,150.4229
1010381,-35.4344,150.4222
1010382,-35.4352,150.4216
1010383,-35.436,150.421
1010384,-35.4368,150.4204
1010385,-35.4378,150.4201
1010386,-35.4387,150.4204
1010387,-35.4397,150.4206
1010388,-35.4406,150.4203
1010389,-35.4416,150.42
1010390,-35.4426,150.42
1010391,-35.4436,150.42
1010392,-35.4446,150.4199
1010393,-35.4455,150.4195
1010394,-35.4464,150.419
1010395,-35.4472,150.4184
1010396,-35.448,150.4178
1010397,-35.4488,150.4172
1010398,-35.4494,150.4164
